,d18Oc,sigmaT,time,depth,lon,lat,species,species_idx,y_hat,residuals
0,2.608209457856354,27.12805781798147,PI,-6.0,-119.5,-54.5,pachy_s,4,26.482178577880923,-0.6458792401005482
1,2.620784275186871,27.151716325843267,PI,-6.0,-114.5,-55.5,pachy_s,4,26.489903639800595,-0.6618126860426727
2,-1.9435198487846321,22.08706651105436,PI,-6.0,-106.5,-5.5,ruber,0,22.222604725685297,0.1355382146309374
3,-1.9441841232173545,22.08706651105436,PI,-6.0,-106.5,-5.5,sacculifer,1,22.183759695658814,0.09669318460445453
4,-2.2888123784497587,21.970667677273497,PI,-6.0,-106.5,-0.5,sacculifer,1,21.666778048650873,-0.30388962862262403
5,-1.87818871806546,22.018519508053004,PI,-6.0,-97.5,-9.5,sacculifer,1,22.300951288225722,0.2824317801727183
6,-2.4129809680294665,21.730265706908227,PI,-6.0,-93.5,0.5,ruber,0,21.382913746960448,-0.3473519599477797
7,-2.4344195146191474,21.674890359517235,PI,-6.0,-92.5,0.5,ruber,0,21.33370948871186,-0.34118087080537407
8,-2.474907727699228,21.461977781082908,PI,-6.0,-90.5,2.5,ruber,0,21.27222815904007,-0.1897496220428394
9,-2.4827850925981734,21.461977781082908,PI,-6.0,-90.5,2.5,sacculifer,1,21.374922768710782,-0.08705501237212587
10,-2.495417696565555,21.534838930111164,PI,-6.0,-89.5,-1.5,ruber,0,21.2318220503546,-0.3030168797565622
11,-2.5001380473806387,21.534838930111164,PI,-6.0,-89.5,-1.5,sacculifer,1,21.343302097001718,-0.19153683310944558
12,-2.5309232835179873,21.299373161596066,PI,-6.0,-89.5,2.5,ruber,0,21.16146797726111,-0.13790518433495436
13,-2.5383257203519083,21.299373161596066,PI,-6.0,-89.5,2.5,sacculifer,1,21.27007605096755,-0.02929711062851581
14,-2.5923907779727133,21.116646413155962,PI,-6.0,-87.5,2.5,ruber,0,21.065225571570224,-0.05142084158573823
15,-2.5998392480287493,21.116646413155962,PI,-6.0,-87.5,2.5,sacculifer,1,21.19331751624182,0.07667110308585734
16,-2.5487963121260258,20.981352471767394,PI,-6.0,-87.5,5.5,sacculifer,1,21.272192890400447,0.2908404186330529
17,-2.5803481355124394,21.32597170169487,PI,-6.0,-86.5,-2.5,ruber,0,21.09227842874888,-0.23369327294598818
18,-2.5832938903968232,21.32597170169487,PI,-6.0,-86.5,-2.5,sacculifer,1,21.215574053315564,-0.11039764837930477
19,-2.604865200409752,21.235735742185767,PI,-6.0,-86.5,-1.5,ruber,0,21.05519591521749,-0.1805398269682783
20,-2.6087609769208973,21.235735742185767,PI,-6.0,-86.5,-1.5,sacculifer,1,21.189413026822013,-0.046322715363753986
21,-2.6316739585495115,21.16347450209443,PI,-6.0,-85.5,-1.5,ruber,0,20.99538530451392,-0.16808919758051033
22,-2.635342389019277,21.16347450209443,PI,-6.0,-85.5,-1.5,sacculifer,1,21.13313330508246,-0.030341197011971133
23,-2.623075711811308,21.212884106725255,PI,-6.0,-84.5,-2.5,ruber,0,21.01060134211004,-0.20228276461521588
24,-2.6256144996898483,21.212884106725255,PI,-6.0,-84.5,-2.5,sacculifer,1,21.1544930236455,-0.058391083079754935
25,-2.6890787419850826,20.52678943478756,PI,-6.0,-84.5,8.5,ruber,0,20.899089661104945,0.37230022631738535
26,-2.6782652110936294,20.54163647818129,PI,-6.0,-83.5,7.5,ruber,0,20.908334246779727,0.3666977685984385
27,-2.7508696728413113,20.87040699792297,PI,-6.0,-82.5,-2.5,ruber,0,20.79463882908435,-0.07576816883862136
28,-2.7528428628068284,20.87040699792297,PI,-6.0,-82.5,-2.5,sacculifer,1,20.96450126813525,0.09409427021228112
29,-2.792303615759299,20.74087671780086,PI,-6.0,-82.5,-0.5,ruber,0,20.70466105286399,-0.036215664936868563
30,-2.7962566297704914,20.74087671780086,PI,-6.0,-82.5,-0.5,sacculifer,1,20.895559279128122,0.1546825613272631
31,-2.75077133363767,20.314991370340977,PI,-6.0,-81.5,10.5,ruber,0,20.771716505172556,0.4567251348315793
32,1.4507489454088915,26.57520682408682,PI,-6.0,-79.5,-43.5,bulloides,2,26.583729243249675,0.008522419162854789
33,1.6379638564879244,26.57520682408682,PI,-6.0,-79.5,-43.5,pachy_d,3,26.53776352068912,-0.0374433033977013
34,1.4489688533547287,26.575136239329538,PI,-6.0,-78.5,-43.5,bulloides,2,26.584684039182545,0.009547799853006467
35,1.6361586127197532,26.575136239329538,PI,-6.0,-78.5,-43.5,pachy_d,3,26.538218003225953,-0.03691823610358469
36,-1.782422422610403,21.829333972539104,PI,-6.0,-78.5,-17.5,bulloides,2,21.789304763055245,-0.04002920948385835
37,1.440662790546796,26.577604304441707,PI,-6.0,-75.5,-43.5,bulloides,2,26.58900834773727,0.011404043295563326
38,1.6282410018452582,26.577604304441707,PI,-6.0,-75.5,-43.5,pachy_d,3,26.528463105219537,-0.04914119922216997
39,1.3944741795746756,26.487751988128196,PI,-6.0,-75.5,-42.5,bulloides,2,26.517084088461086,0.029332100332890576
40,1.5160405600356393,26.487751988128196,PI,-6.0,-75.5,-42.5,pachy_d,3,26.419289345221443,-0.06846264290675208
41,1.3488880132488912,26.40811391363775,PI,-6.0,-75.5,-41.5,bulloides,2,26.443911925865347,0.035798012227598264
42,1.418049362362842,26.40811391363775,PI,-6.0,-75.5,-41.5,pachy_d,3,26.319338336574933,-0.08877557706281536
43,-0.9601856762180446,23.672887447016763,PI,-6.0,-75.5,-25.5,bulloides,2,23.002553688617287,-0.670333758399476
44,1.3549601749701443,26.416375843824596,PI,-6.0,-74.5,-41.5,bulloides,2,26.42721418599248,0.010838342167883042
45,1.4306407141826394,26.416375843824596,PI,-6.0,-74.5,-41.5,pachy_d,3,26.33344291335342,-0.082932930471177
46,1.3021526789409001,26.307515473394915,PI,-6.0,-74.5,-40.5,pachy_d,3,26.20851685780144,-0.09899861559347656
47,0.5161372424159042,25.75553635554246,PI,-6.0,-73.5,-35.5,bulloides,2,25.207080534389235,-0.548455821153226
