lat,lon,species,d18Oc,sigmaT,cluster,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,sigmaT_pred_Linear,sigmaT_res_Linear,sigmaT_pred_Poly2,sigmaT_res_Poly2,sigmaT_pred_LinearESF,sigmaT_res_LinearESF,sigmaT_pred_Poly2ESF,sigmaT_res_Poly2ESF
-43.23,-79.0,"G, bulloides",1.84,25.535531997680664,28,0.0030999811359809,-0.0645135899344832,0.06012642104104,-0.033032894105759,-0.0442292900302333,0.0405908921122851,0.0544191640662189,0.0623908423228872,0.0020218110627439,-0.0759012298257303,0.0323469305504662,0.0232507331829896,0.0222575757853244,0.0521055941040627,0.0071492812647586,-0.0816812356905953,0.0018932298027521,-0.0077825264328504,0.0537156591769112,0.0509268303142459,0.0409951633666468,-0.0181086020873393,-0.0610492576857802,0.0559008715449789,-0.0306480898347035,0.0420891874450131,-0.0098655562296881,-0.0269304479893944,-0.0819401308346119,0.0081200851019507,0.0502366134868364,-0.017664508734743,-0.0030392448379128,-0.0214273561538685,0.0107501951808669,-0.0432099974839847,0.0870779391029388,-0.1153825933745863,0.0116756174536346,-0.0051952576169781,-0.1025049580135499,-0.0413031383289484,0.0127669496473397,-0.0159341746379672,-0.0531468690655773,-0.0090088570143029,-0.0382184000766815,0.0351659672202642,-0.0385528627628571,0.116162908439475,26.723569151217525,-1.188037153536861,26.942906913730432,-1.4073749160497684,26.02036192502227,-0.48482992734160746,25.98337694020343,-0.4478449425227673
-43.22,-75.95,"G, bulloides",1.26,25.16049194335937,27,0.0039778445462061,-0.0649363367388616,0.0567933926083814,-0.0319719328292411,-0.0428068889672835,0.0422952064597807,0.0441187142684702,0.0615320754970468,-0.0016130240621601,-0.0610376905517776,0.0307437750010457,0.0136438398627849,0.0191114971363179,0.0397929739620308,-0.0097808442872083,-0.0581430363291801,0.003626914506504,-0.0156285246223044,0.0506694500366378,0.0580390076395155,0.0244030138496429,-0.0082435575972231,-0.0619956870381553,0.0377103429175991,-0.0466875830884329,0.0125872724712302,0.009407954516921,-0.0174017236116543,-0.0625741564853539,0.0094671054594801,0.0674297533581529,-0.0206132001912636,0.0013216797612653,-0.0099750625371079,-0.0045792170551411,-0.0373269729306204,0.0359829384961061,-0.0293290676230878,-0.0106686378197461,0.0372931293255728,-0.0344372749000956,-0.0021677412070164,0.020009584952727,-0.0257457739105194,-0.0636577579790752,-0.0269029175158804,-0.0155669119689272,-0.0036935205113859,-0.0324827894813797,0.0122303041441144,26.189174723931593,-1.0286827805722218,26.716623130986672,-1.556131187627301,25.628762412162995,-0.4682704688036239,25.77143814724498,-0.6109462038856073
-42.04,-75.32,"G, bulloides",0.75,25.158836364746094,101,0.0050433464491984,-0.0643425800553782,0.0566525423524586,-0.0288374887790239,-0.0417905662264954,0.0459170451543967,0.0421642103589384,0.060000657610312,-0.0054362681105021,-0.0529360229599189,0.021297774736864,0.0079478550458281,0.0162860856145562,0.040678257867872,-0.0166276441377285,-0.0582695249785734,0.0033135270030764,-0.0201240617112089,0.0495401903372004,0.0496393106578238,0.0226376625951905,-0.0082865652019462,-0.0588354753826839,0.0358776649058205,-0.0514499197634414,0.0145404453166334,0.0100979236043815,-0.0170075549772359,-0.0572934157271044,0.0168434248548352,0.063276825788319,-0.0168376217302883,0.0119140264785599,0.0039563035419573,-0.0211679421763728,-0.0290072554900116,0.0271723135179399,-0.0082914848919651,-0.0184240286916401,0.0651515900950919,-0.0238153231252978,0.01073687139086,0.0089766573489458,-0.0249118827288619,-0.0482530411786372,-0.0364437300543454,0.0195599426242297,-0.0078619668350609,-0.0086461600283072,-0.055943039096281,25.69764806576688,-0.5388117010207871,26.391498460689032,-1.2326620959429384,25.261253902312163,-0.10241753756606897,25.493847780258353,-0.335011415512259
-42.01,-75.3,"G, bulloides",1.81,25.158836364746094,100,0.0050713231869156,-0.0643275850687166,0.056643861059532,-0.0287561796253012,-0.0417627867742143,0.0460095155912598,0.0420994984931349,0.059960889285546,-0.0055347180510523,-0.05271516343689,0.0210619236555368,0.007789947284328,0.0161954127100222,0.0406764942466753,-0.0168110363843712,-0.0582244960546315,0.0033141985930829,-0.0202378691601209,0.0494925962526346,0.0493945122057031,0.0225647624152857,-0.0082973794604605,-0.0587307699802148,0.0357738407452654,-0.051572370852427,0.0145302987848917,0.0101237055828734,-0.0169395390653239,-0.0570746804988473,0.0170481252547558,0.0631715381322269,-0.0167011703269647,0.0121465889265103,0.0043143255711404,-0.0215787903801431,-0.028682338387842,0.0269149495583863,-0.0077139712682034,-0.0185809785561608,0.065740312234046,-0.02350391679762,0.0110618507843087,0.0087265372274549,-0.0248314059405081,-0.0477067234970766,-0.0365960742165944,0.0204386935895968,-0.0081568073378963,-0.0079571390599582,-0.0576091885648602,26.685381615815714,-1.5265452510696207,26.932760560101165,-1.7739241953550717,25.93077009529083,-0.7719337305447347,25.94240244812243,-0.7835660833763356
-41.94,-75.21,"G, bulloides",0.58,25.169723510742188,86,0.0051482145833969,-0.0642981502364884,0.0565740741319498,-0.0285558112277345,-0.0416760046144366,0.04624307527051,0.0417989515265031,0.0598568779786202,-0.0058095588281602,-0.0520023173495036,0.0205042886501299,0.0072860476743881,0.0159517401933149,0.0404957567776903,-0.017442722028377,-0.0577911917660794,0.0033201628951258,-0.020579273868544,0.0493528623970867,0.0488582428618191,0.0221735285006303,-0.0082160357363409,-0.0584773953493181,0.0352370823795182,-0.0521215469071956,0.0140462164688751,0.0104366852697809,-0.0166667777045301,-0.056282262964422,0.0175178271793351,0.0631205711819684,-0.0163691453743997,0.0125814349281435,0.0053260245346399,-0.0226955774731951,-0.0277049468987516,0.0257649318880365,-0.005329385145595,-0.0191510398338233,0.0675034393875554,-0.0219571074223656,0.0121245837018429,0.008270307768664,-0.024575000675909,-0.0465773173917262,-0.0371449421959469,0.0228382676661456,-0.0093171387871905,-0.0062498004685465,-0.0624885326572422,25.560134600347173,-0.39041108960498505,26.277846669609165,-1.1081231588669773,25.164662000492754,0.005061510249433354,25.38436353098857,-0.21464002024638162
-41.6,-74.98,"G, bulloides",1.85,25.10249900817871,65,0.0054652054795041,-0.0641265560142823,0.0564682786159277,-0.0276317900980587,-0.0413585865550087,0.0472842399315865,0.0410449381567297,0.0594085305505544,-0.0069149463863804,-0.0495053289332891,0.017861544364615,0.0054780053960171,0.0148450943659956,0.0404203534673519,-0.0194769225563329,-0.0571678834551888,0.0033617805312101,-0.0218275548485347,0.0487432636604314,0.0458948756588231,0.0212964201880022,-0.0084409900937479,-0.0571616096375481,0.0338749395254677,-0.0534342342621657,0.0137903701397754,0.0106551847756704,-0.0156429866040451,-0.0534743835645694,0.0199258466929019,0.0618409776909435,-0.0146082543008728,0.0150635049681169,0.0093123176343672,-0.0272427634604032,-0.0234920150470371,0.0229773934185595,0.0010104345871865,-0.0206157736179965,0.0734621743561573,-0.0185363555583394,0.0156103198013098,0.0055613708977061,-0.0232811093452326,-0.0396394896666631,-0.0383388686212233,0.0326520797143546,-0.0133350644877278,0.0019087368075723,-0.0804430764542949,26.71830561809574,-1.6158066099170298,26.950160172940137,-1.8476611647614263,25.952578836342123,-0.8500798281634125,25.9410590124877,-0.838560004308988
-33.13,-73.75,"G, bulloides",0.24,25.26815223693848,88,0.0116933482823837,-0.0584825597732992,0.0584238138698949,-0.0037236869392109,-0.0363633795672397,0.068440501293404,0.0368996430215336,0.0470522806243948,-0.0203833763129714,-0.0113997703701631,-0.0371912198045525,-0.0222933229149346,-0.0315840762696285,0.0388326352514617,-0.0358530766702373,-0.0458495618862677,0.0189055520936032,-0.0145159961621972,-0.0042087584499013,-0.0409874338360738,0.0174847977310323,-0.0229462613262055,-0.0017006715225263,-0.0052212667099158,0.0040185707057379,0.0180771931818013,-0.0138864408589659,0.0136603390453202,0.0251684627853974,0.0249103987926725,-0.0169428417253299,0.0237352755758491,0.0011208472796087,0.0131219033341659,-0.0215445494803524,0.0344178084008377,-0.02539636004394,-0.0493499247605538,0.0310074333938007,-0.0666779314352854,-0.0597190904656311,-0.0140355547019898,-0.0277559868965851,-0.0053788587263362,0.0719586261000056,0.025348339109024,0.0094616162182129,0.0250060153398272,-0.0431540933111954,0.0609640691070121,25.214166455662752,0.05398578127572762,25.991023842284005,-0.7228716053455244,24.685484067393453,0.5826681695450269,24.95910120226062,0.30905103467786077
-43.24,-79.99,"G, bulloides",2.04,25.609634399414062,29,0.0027900202410447,-0.0643701450459773,0.0611827796899618,-0.0334709828278176,-0.0446794728886486,0.0399151202388738,0.0577810392679986,0.0626147115395658,0.003396473990177,-0.0809647721570917,0.0330579929523734,0.0265824734443266,0.0238330662384648,0.0562702878192829,0.0132023887612912,-0.0896853596847437,0.0007527595429362,-0.0044916337221722,0.0550105597533647,0.0475650009554052,0.047022641531339,-0.021693875146687,-0.0606872399300485,0.061496552305381,-0.0262045917763785,0.0512065506827882,-0.0161460025641088,-0.0315544443667038,-0.0893125491558601,0.0066999520309407,0.0437496263304168,-0.0158327207914817,-0.0090525557578523,-0.0238940420730633,0.0174812663992073,-0.0437758241427764,0.1065020527687536,-0.1484536503332596,0.0203321346867034,-0.0248414053960911,-0.129381711405704,-0.0593609305038864,0.0098439362238257,-0.0106181536587721,-0.0487679139646966,-0.0032592320583094,-0.0462335129127076,0.0499755089344903,-0.0399232401558955,0.1568765243812323,26.920840391806358,-1.3112059923922956,26.982609196778277,-1.3729747973642148,26.1640892619686,-0.554454862554536,26.045316008020492,-0.4356816086064299
-27.47,-71.25,"G, bulloides",-0.71,25.27701759338379,89,0.0158341256662743,-0.0541537538502423,0.0568491562417885,0.0137567906753734,-0.031595672835509,0.0769419784389289,0.024833104217142,0.0372271849925615,-0.0202250309749465,0.0142320971362232,-0.055378449206177,-0.0442992155534707,-0.072343535341103,0.0106387739070146,-0.037787862634827,-0.0080594346841183,0.0394149678253895,0.0302522358387071,-0.0488977431403502,-0.0350186626111606,0.0112963399670315,0.005853060722927,0.019247468903269,-0.013004613806296,0.0607742722318418,0.0113799100091846,-0.0236936774883546,-0.0059158026245124,0.0287237940869899,-0.0478501479362106,-0.0385953097181542,-0.0212054404236723,-0.019665268240161,-0.014802753079026,0.0252340115894906,-0.0431746510555313,-0.0110160199835675,0.0629405750096361,-0.01074845755256,0.046071165345127,0.0797531831300561,0.0114678060490901,0.0238286901651197,-0.0059688995724511,-0.0420730567806885,-0.0232129091735691,-0.0497239161265296,-0.0041701708111185,0.0461281751121603,-0.0257291566973998,24.33893815879556,0.9380794345882286,24.968556238259847,0.3084613551239421,23.866661623617187,1.4103559697666022,24.179368647171223,1.0976489462125656
-27.47,-71.36,"G, bulloides",-0.2,25.27701759338379,68,0.0158021705883237,-0.0541405540765091,0.0570021723986865,0.0137815116954223,-0.0317097920877086,0.0769666567941386,0.025321456660921,0.0371212127947908,-0.020002367999681,0.0139878486158407,-0.0555279813099128,-0.0438226602531464,-0.072289802436419,0.011023112918821,-0.0376225774397057,-0.0086987485678226,0.03952148439305,0.0304448098681338,-0.0489530316013122,-0.0346776596528468,0.011680311862886,0.00608473297856,0.0196136226953541,-0.0123152961794262,0.0614917641237319,0.0116418351683432,-0.0229947458830993,-0.0073702899335011,0.0273987052392228,-0.048419529465713,-0.0398083716822055,-0.0197838099070394,-0.0209907206698943,-0.0153791944595172,0.0263547806959539,-0.0455786506701966,-0.0105092933485375,0.0590765499613479,-0.0106044353080272,0.0424907655112123,0.0770071827695204,0.009098764781603,0.0216938048814864,-0.0056398341065256,-0.0408025331211809,-0.0245663572828455,-0.0476440384397304,-0.0022034580069755,0.043787493840123,-0.0252590586043032,24.8029728391801,0.47404475420368897,25.551152224006223,-0.27413463062243437,24.177952189366057,1.0990654040177326,24.59263946883447,0.684378124549319
-27.47,-71.53,"G, bulloides",-0.2,25.27701759338379,67,0.0157525313250958,-0.054120030159525,0.0572384245708204,0.0138176203894767,-0.0318855968196347,0.0770032453280618,0.0260779665496934,0.0369568122283269,-0.019658919686939,0.0136061125546427,-0.0557593265478523,-0.0430771803648281,-0.072192176290882,0.011625488848988,-0.0373580315790366,-0.0096952119673823,0.0396686337765479,0.0307383410349038,-0.0490258254873974,-0.0341548101236336,0.012272863541162,0.0064323861490884,0.0201876674770331,-0.0112435755922913,0.0625745923020137,0.0120592472947341,-0.0219102903892488,-0.0096193026447516,0.0253306101807848,-0.0492804911045432,-0.0416910004515045,-0.0175518040951494,-0.0230688455363551,-0.0162511635737042,0.0281266550571707,-0.0493036783691596,-0.0096802719506179,0.0530021635674176,-0.0103868386466048,0.0368205297715449,0.0727024752805994,0.0054017196306459,0.0183240105797045,-0.0051640122510206,-0.0387665480300947,-0.0266918223921142,-0.0444579142951476,0.0008883105477439,0.0401174648442927,-0.0244924884694295,24.804083441706307,0.47293415167748165,25.565451719307067,-0.28843412592327766,24.193167833740464,1.083849759643325,24.612837102647728,0.6641804907360616
26.84,-15.11,"G, bulloides",-0.56,25.90790748596192,532,0.0262968993806817,0.0087287427453308,-0.024730406611118,0.0033241040079341,0.0241305537232519,-0.0027504368442167,0.0175763403180508,0.0006315059399034,0.018646260528492,-0.0028570488325582,-0.0155126556231104,-0.0091557468962961,0.0062539499359187,-0.0223072362477466,-0.0308604484062698,-0.0002903051046104,-0.0005428145217247,-0.0118974053506795,0.0143829559054909,0.0076529102335921,0.019475926681458,-0.0241651880714565,0.0261222084452453,0.0053662761479319,0.0042178351715794,-0.0467669822214345,0.0006878958181193,0.0033016593054707,0.0034337793854803,-0.02581544853679,-0.0058161088949572,-0.0263913077667275,-0.0041852854703155,0.0232924965673887,-0.0070386926159165,0.0084713344822295,0.0179452910926576,0.0030320919045315,0.0058069281648505,-0.0075437435702269,-0.0027600269782296,0.0149402638390036,-0.0051943652312241,-0.0287350182639555,-0.0015055994721623,-0.0020240736193309,0.0125104810443111,-0.0019480383801236,0.0170821583628465,-0.0041998838250304,24.482343000053916,1.425564485908005,25.157394535640634,0.7505129503212871,25.68859523391851,0.21931225204341231,25.76653914305962,0.14136834290230027
26.65,-15.05,"G, bulloides",-0.43,25.90790748596192,531,0.0262730043679842,0.008518912948087,-0.0248876963416303,0.0032898308113867,0.0244159425298452,-0.0025843802205203,0.0178025537564491,0.0003213946627683,0.0185309700143143,-0.0030616349642214,-0.0150358919887197,-0.0092019102910519,0.0059646129446055,-0.0220825375763728,-0.0313162195955949,-0.0003130187169784,-0.0012973998321966,-0.0117404034997332,0.0143194468889091,0.0070291713329406,0.0196659509302762,-0.0231904293654423,0.0260862060457972,0.0063890225982741,0.0040469510062715,-0.0482390301358259,0.0006125700934128,0.0037851574917015,0.0033465142868604,-0.0245963742001967,-0.0060930216547635,-0.0269846015628146,-0.0050537820996767,0.0220506499564872,-0.0074187624933124,0.0091454477687113,0.0168705621386261,0.0030284845233099,0.0044697022650485,-0.007387631332544,-0.0024024878700718,0.0133689683171084,-0.0049234962279203,-0.0317041624157055,-0.0018737763353944,-0.0007412159886127,0.0122758062126804,-0.0027462679613096,0.0174205559124049,-0.0047972162609297,24.596069692251977,1.3118377937099446,25.313961362985573,0.5939461229763481,25.7627771948831,0.14513029107882147,25.8890502505329,0.018857235429020847
