,d18Oc,sigmaT,time,depth,lon,lat,species,species_idx,y_hat,residuals
0,-2.3971273459535736,21.525336908015454,PI,-5.0,-167.5,-7.5,ruber,0,21.381851477392633,-0.14348543062282104
1,-2.4230878684995782,21.525336908015454,PI,-5.0,-167.5,-7.5,sacculifer,1,21.64695371408569,0.12161680607023584
2,-0.9553094879208985,23.171145118495375,PI,-5.0,-158.5,21.5,ruber,0,23.903119154740015,0.7319740362446403
3,1.2557070648204,25.328791148420024,PI,-5.0,-149.5,54.5,bulloides,2,26.569557335049176,1.240766186629152
4,1.9752829313500173,25.328791148420024,PI,-5.0,-149.5,54.5,pachy_s,4,26.870523514914968,1.5417323664949443
5,1.252548505474068,25.336699727881246,PI,-5.0,-148.5,54.5,bulloides,2,26.565061252969592,1.2283615250883457
6,1.9459063737086062,25.336699727881246,PI,-5.0,-148.5,54.5,pachy_s,4,26.88872975003791,1.5520300221566643
7,2.1541311534423393,26.686857479107346,PI,-5.0,-119.5,-54.5,pachy_s,4,26.862107913019923,0.1752504339125771
8,2.2333015181276825,26.772094257479413,PI,-5.0,-114.5,-55.5,pachy_s,4,26.84901705692984,0.07692279945042557
9,-1.8827197511768854,22.203986717783067,PI,-5.0,-106.5,-5.5,ruber,0,22.273080231776383,0.06909351399331598
10,-2.0375603883626057,22.203986717783067,PI,-5.0,-106.5,-5.5,sacculifer,1,22.284414988166574,0.08042827038350708
11,-1.5921752154827116,22.79261331235932,PI,-5.0,-106.5,-0.5,sacculifer,1,23.031153745089526,0.2385404327302041
12,-1.9153127903378877,22.549505308250332,PI,-5.0,-97.5,-9.5,sacculifer,1,22.502997966795665,-0.046507341454667284
13,-1.2870245634177546,22.82368768911075,PI,-5.0,-93.5,0.5,ruber,0,23.32397197213086,0.5002842830201111
14,-1.2779332957676228,22.82217244188491,PI,-5.0,-92.5,0.5,ruber,0,23.335583696849703,0.5134112549647938
15,-1.373967995523739,23.78169971456377,PI,-5.0,-91.5,26.5,ruber,0,23.160069534368546,-0.6216301801952255
16,-1.583663730148499,22.272789057839553,PI,-5.0,-90.5,2.5,ruber,0,22.79000050641173,0.5172114485721764
17,-1.7762613090611958,22.272789057839553,PI,-5.0,-90.5,2.5,sacculifer,1,22.723084563210566,0.45029550537101315
18,-1.2063352869098636,22.86105328159376,PI,-5.0,-89.5,-1.5,ruber,0,23.455460043646433,0.594406762052671
19,-1.3128026849286738,22.86105328159376,PI,-5.0,-89.5,-1.5,sacculifer,1,23.50036664915229,0.639313367558529
20,-1.571082843027082,22.262895178575793,PI,-5.0,-89.5,2.5,ruber,0,22.818949692059867,0.5560545134840744
21,-1.7482966534252307,22.262895178575793,PI,-5.0,-89.5,2.5,sacculifer,1,22.783727912910024,0.5208327343342312
22,-1.5480265474741266,22.231431651361273,PI,-5.0,-87.5,2.5,ruber,0,22.864042756852033,0.6326111054907599
23,-1.6926041538488963,22.231431651361273,PI,-5.0,-87.5,2.5,sacculifer,1,22.869294695974567,0.6378630446132938
24,-1.9330746545915942,22.25155722958661,PI,-5.0,-87.5,5.5,sacculifer,1,22.465505383944237,0.21394815435762737
25,-1.2205363792858082,22.76840649727459,PI,-5.0,-86.5,-2.5,ruber,0,23.43132063965866,0.6629141423840714
26,-1.3088804790316562,22.76840649727459,PI,-5.0,-86.5,-2.5,sacculifer,1,23.509158256423557,0.7407517591489672
27,-1.1827775744419526,22.831571637394973,PI,-5.0,-86.5,-1.5,ruber,0,23.499955395941317,0.6683837585463444
28,-1.2462724178086002,22.831571637394973,PI,-5.0,-86.5,-1.5,sacculifer,1,23.607732323785662,0.7761606863906891
29,-1.1404411494731905,22.92186545571107,PI,-5.0,-85.5,-1.5,ruber,0,23.578414373191798,0.6565489174807269
30,-1.186200825695219,22.92186545571107,PI,-5.0,-85.5,-1.5,sacculifer,1,23.715863394280614,0.793997938569543
31,-1.1305730781297663,22.94801627219368,PI,-5.0,-84.5,-2.5,ruber,0,23.592136497798,0.6441202256043184
32,-1.1744044555743085,22.94801627219368,PI,-5.0,-84.5,-2.5,sacculifer,1,23.72922683791277,0.7812105657190891
33,-1.7740546130823236,23.08613309045014,PI,-5.0,-83.5,24.5,ruber,0,22.463937982795567,-0.6221951076545729
34,0.6776934166610564,25.361137048204604,PI,-5.0,-79.5,-43.5,bulloides,2,25.833394022750568,0.4722569745459637
35,0.5900717738120906,25.361137048204604,PI,-5.0,-79.5,-43.5,pachy_d,3,25.93117320723666,0.5700361590320568
36,-2.1276348273181385,21.72468208300188,PI,-5.0,-79.5,13.5,ruber,0,21.855884439718384,0.1312023567165035
37,-2.120941399528993,21.965181706532857,PI,-5.0,-79.5,16.5,ruber,0,21.86917471207388,-0.09600699445897476
38,-2.345440791638869,21.965181706532857,PI,-5.0,-79.5,16.5,sacculifer,1,21.787620576273103,-0.17756113025975395
39,-2.004419214898647,22.275224952634822,PI,-5.0,-79.5,17.5,ruber,0,22.06797294097508,-0.20725201165974383
40,-2.1907116682502803,22.275224952634822,PI,-5.0,-79.5,17.5,sacculifer,1,22.040270153838296,-0.23495479879652592
41,0.7072045793219202,25.305059926604848,PI,-5.0,-78.5,-43.5,bulloides,2,25.868084192781495,0.5630242661766474
42,0.6178260355410844,25.305059926604848,PI,-5.0,-78.5,-43.5,pachy_d,3,25.96440956628767,0.6593496396828229
43,-0.8354925622875682,23.900872400816315,PI,-5.0,-78.5,-17.5,bulloides,2,23.882756871212386,-0.018115529603928593
44,-1.941306346843585,21.878039456155495,PI,-5.0,-78.5,11.5,ruber,0,22.184471996448977,0.306432540293482
45,-2.043068078199135,21.728386753135158,PI,-5.0,-78.5,12.5,ruber,0,22.006492676786735,0.2781059236515766
46,-2.1726074699361013,21.500230039769107,PI,-5.0,-78.5,14.5,ruber,0,21.76353931722115,0.26330927745204136
47,-2.0817254096880085,21.916630709789594,PI,-5.0,-78.5,16.5,ruber,0,21.930784793701946,0.014154083912352178
48,-2.335171734709535,21.916630709789594,PI,-5.0,-78.5,16.5,sacculifer,1,21.783530370931402,-0.13310033885819195
49,-2.0130579412205485,21.696492719778412,PI,-5.0,-77.5,12.5,ruber,0,22.04551343244185,0.3490207126634388
50,-2.045519602087845,21.910162646493973,PI,-5.0,-77.5,16.5,ruber,0,21.990406994567717,0.08024434807374448
51,-2.310239249323555,21.910162646493973,PI,-5.0,-77.5,16.5,sacculifer,1,21.836420051774596,-0.07374259471937705
52,-1.910734636657064,22.314455209970195,PI,-5.0,-77.5,17.5,ruber,0,22.229484950639687,-0.0849702593305075
53,-2.0123239767285033,21.94577751664599,PI,-5.0,-76.5,16.5,ruber,0,22.04762433289093,0.10184681624494019
54,-2.270643335480929,21.94577751664599,PI,-5.0,-76.5,16.5,sacculifer,1,21.906641924177894,-0.03913559246809584
55,-1.1464157638936063,24.040445423021275,PI,-5.0,-76.5,32.5,ruber,0,23.561470164411496,-0.4789752586097791
56,0.17905848626623172,25.008680785454256,PI,-5.0,-75.5,-41.5,bulloides,2,25.191461664083192,0.182780878628936
57,0.16104148142386648,25.008680785454256,PI,-5.0,-75.5,-41.5,pachy_d,3,25.46646679655224,0.45778601109798345
58,-0.41145030467370386,25.119976321509935,PI,-5.0,-75.5,-25.5,bulloides,2,24.42767808089167,-0.6922982406182641
59,-1.2122547113140647,23.850985226141763,PI,-5.0,-75.5,31.5,ruber,0,23.446082325256764,-0.4049029008849985
60,-1.9439046226955217,21.70618464785371,PI,-5.0,-74.5,13.5,ruber,0,22.169146744100935,0.4629620962472245
61,-2.265509357332518,21.70618464785371,PI,-5.0,-74.5,13.5,sacculifer,1,21.907444282212325,0.20125963435861394
62,-1.956989113178999,22.041900296513695,PI,-5.0,-74.5,16.5,ruber,0,22.147110946267407,0.10521064975371175
63,-2.202099519068968,22.041900296513695,PI,-5.0,-74.5,16.5,sacculifer,1,22.01567706192138,-0.026223234592315237
64,-1.375763418177208,23.390079429556955,PI,-5.0,-74.5,21.5,ruber,0,23.16246980485122,-0.22760962470573531
65,-1.5019000429569893,23.390079429556955,PI,-5.0,-74.5,21.5,sacculifer,1,23.190040493263933,-0.20003893629302283
66,-1.9540682072080047,21.989253894201866,PI,-5.0,-72.5,15.5,ruber,0,22.14713863142408,0.15788473722221497
67,-2.229652296897419,21.989253894201866,PI,-5.0,-72.5,15.5,sacculifer,1,21.96936353522299,-0.019890358978877032
68,-1.934823411137032,22.21270219507241,PI,-5.0,-72.5,16.5,ruber,0,22.186393180360774,-0.026309014711635825
69,-2.1654997364768764,22.21270219507241,PI,-5.0,-72.5,16.5,sacculifer,1,22.07665024837868,-0.13605194669372978
70,-1.9443665914917347,22.04948637300158,PI,-5.0,-71.5,15.5,ruber,0,22.17268860115356,0.12320222815197823
71,-1.9230253568796691,22.26356332919921,PI,-5.0,-71.5,16.5,ruber,0,22.205208886911873,-0.05835444228733877
72,-2.150629831980948,22.26356332919921,PI,-5.0,-71.5,16.5,sacculifer,1,22.107062748685806,-0.15650058051340565
73,-1.7802214146326365,22.578542595905365,PI,-5.0,-71.5,17.5,ruber,0,22.45492972563973,-0.12361287026563517
74,-1.9794413868608411,22.578542595905365,PI,-5.0,-71.5,17.5,sacculifer,1,22.39328330507947,-0.18525929082589343
75,-1.9105120993859273,22.279884648173454,PI,-5.0,-70.5,16.5,ruber,0,22.226708540722743,-0.05317610745071022
76,-2.1391899142851374,22.279884648173454,PI,-5.0,-70.5,16.5,sacculifer,1,22.12669544377672,-0.15318920439673533
77,-1.938318850385854,22.11905213225147,PI,-5.0,-68.5,15.5,ruber,0,22.17805818871957,0.059006056468103196
78,-2.193783595020322,22.11905213225147,PI,-5.0,-68.5,15.5,sacculifer,1,22.03416123318793,-0.08489089906353797
79,-1.7869229426597077,22.51546339647195,PI,-5.0,-67.5,17.5,ruber,0,22.442393822315402,-0.07306957415654836
80,-1.999618969649575,22.51546339647195,PI,-5.0,-67.5,17.5,sacculifer,1,22.355023576458503,-0.1604398200134476
81,-1.616541594599879,22.52418466530466,PI,-5.0,-66.5,11.5,ruber,0,22.738400824623614,0.21421615931895488
82,-1.8095834462780296,22.466894137587836,PI,-5.0,-66.5,17.5,ruber,0,22.406472344711176,-0.06042179287666016
83,-2.0248117381966972,22.466894137587836,PI,-5.0,-66.5,17.5,sacculifer,1,22.313207281729287,-0.1536868558585489
84,-1.959924493255562,22.003100560980812,PI,-5.0,-65.5,15.5,ruber,0,22.14307801407284,0.1399774530920297
85,-2.2272087570897248,22.003100560980812,PI,-5.0,-65.5,15.5,sacculifer,1,21.98219165735899,-0.02090890362182307
86,-1.8294434222762137,22.409393915412622,PI,-5.0,-65.5,17.5,ruber,0,22.371844558744193,-0.0375493566684284
87,-2.0492687630475777,22.409393915412622,PI,-5.0,-65.5,17.5,sacculifer,1,22.277377418456886,-0.13201649695573536
88,-1.6834800578029452,22.70024099784131,PI,-5.0,-64.5,18.5,ruber,0,22.621660597865805,-0.07858039997550392
89,-1.8841771550018684,22.70024099784131,PI,-5.0,-64.5,18.5,sacculifer,1,22.538530422076555,-0.16171057576475434
