,sigmaT,d18Oc,lon,lat,species,species_idx,y_hat,residuals
281,25.523417949676514,-0.109,-35.5,31.5,ruber,0,25.41688508088015,-0.10653286879636426
282,26.94441032409668,1.615,-35.5,52.5,bulloides,2,26.803037644171127,-0.1413726799255528
283,26.94441032409668,1.4986226699,-35.5,52.5,pachy_d,3,26.753878744208166,-0.1905315798885141
284,26.94441032409668,3.05,-35.5,52.5,pachy_s,4,27.167333834876388,0.22292351077970807
285,23.738630294799805,-1.498888888888889,-34.5,-8.5,ruber,0,23.548061647288584,-0.1905686475112205
286,23.738630294799805,-1.3133333333333335,-34.5,-8.5,sacculifer,1,23.851049970449544,0.11241967564973976
287,23.600117206573486,-1.45416666666666,-34.5,-7.5,sacculifer,1,23.63447648352068,0.03435927694719254
288,23.349792957305908,-1.235,-34.5,-1.5,ruber,0,23.957812409980054,0.6080194526741458
289,23.27577018737793,-1.6891526666666667,-34.5,3.5,ruber,0,23.269365077481332,-0.006405109896597594
290,23.310948371887207,-1.6749999999999998,-34.5,5.5,ruber,0,23.271347805884023,-0.03960056600318396
291,23.310948371887207,-1.53,-34.5,5.5,sacculifer,1,23.49552971609978,0.18458134421257455
292,25.599825859069824,1.11,-34.5,32.5,bulloides,2,26.491558413823284,0.8917325547534602
293,25.599825859069824,-0.04000000000000001,-34.5,32.5,ruber,0,25.501296333587007,-0.09852952548281735
294,25.599825859069824,-0.32,-34.5,32.5,sacculifer,1,25.19265049353631,-0.4071753655335151
295,26.236151695251465,0.93,-34.5,44.5,pachy_d,3,26.391470088037295,0.15531839278582993
296,26.236151695251465,2.49,-34.5,44.5,pachy_s,4,27.120624824417458,0.8844731291659933
297,23.679749011993408,-1.55,-33.5,-8.5,ruber,0,23.478933325176694,-0.20081568681671413
298,23.679749011993408,-1.29,-33.5,-8.5,sacculifer,1,23.889419773938684,0.20967076194527579
299,23.45012855529785,-0.762,-33.5,-5.5,ruber,0,24.640920943059523,1.1907923877616717
300,23.304386615753174,-1.813499999999995,-33.5,1.5,ruber,0,23.047441972270345,-0.25694464348282864
301,23.304386615753174,-1.58,-33.5,1.5,sacculifer,1,23.429427007127472,0.12504039137429857
302,23.293013095855713,-1.42,-33.5,2.5,ruber,0,23.67220909874298,0.37919600288726585
303,23.293013095855713,-1.49,-33.5,2.5,sacculifer,1,23.582614631451662,0.28960153559594914
304,23.32726812362671,-2.019,-33.5,5.5,ruber,0,22.69227474640878,-0.6349933772179277
305,25.997700214385986,-0.483,-33.5,39.5,ruber,0,24.983519671861476,-1.0141805425245103
306,26.984724044799805,1.59,-33.5,53.5,bulloides,2,26.791852043207392,-0.1928720015924128
307,26.984724044799805,1.47,-33.5,53.5,pachy_d,3,26.713003033052733,-0.2717210117470721
308,23.379355430603027,-0.989,-32.5,-1.5,ruber,0,24.318746669581653,0.9393912389786259
309,23.341259956359863,-1.781,-32.5,0.5,ruber,0,23.09052744390027,-0.25073251245959227
310,23.32066535949707,-2.06,-32.5,1.5,ruber,0,22.61093715674791,-0.7097282027491616
311,23.307157039642334,-0.92,-32.5,3.5,ruber,0,24.4098285224543,1.1026714828119673
312,23.307157039642334,-0.93,-32.5,3.5,sacculifer,1,24.41497485895891,1.1078178193165762
313,25.692182064056396,1.3,-32.5,33.5,bulloides,2,26.63055239634202,0.938370332285622
314,25.692182064056396,-0.24500000000000002,-32.5,33.5,ruber,0,25.264264794036585,-0.4279172700198117
315,25.692182064056396,1.57,-32.5,33.5,pachy_s,4,26.785289816996524,1.0931077529401279
316,25.692182064056396,-0.285,-32.5,33.5,sacculifer,1,25.218881318711517,-0.4733007453448792
317,25.8209285736084,0.5,-32.5,35.5,bulloides,2,26.041151019603202,0.22022244599480345
318,25.8209285736084,-0.345,-32.5,35.5,ruber,0,25.14193179226054,-0.678996781347859
319,25.8209285736084,1.33,-32.5,35.5,pachy_s,4,26.652779162836534,0.8318505892281358
320,25.927198886871338,0.17,-32.5,37.5,bulloides,2,25.721397380781006,-0.20580150609033154
321,26.111620903015137,-0.085,-32.5,41.5,ruber,0,25.455517762899035,-0.6561031401161017
322,26.111620903015137,0.79,-32.5,41.5,pachy_d,3,26.281735484184804,0.17011458116966693
323,26.159863471984863,0.51,-32.5,42.5,bulloides,2,26.02620077417004,-0.13366269781482387
324,26.159863471984863,-0.15,-32.5,42.5,ruber,0,25.389460437464454,-0.7704030345204096
325,26.159863471984863,0.8700000000000001,-32.5,42.5,pachy_d,3,26.31653200463435,0.156668532649487
326,24.78389072418213,-0.97,-31.5,-28.5,ruber,0,24.359116134833215,-0.4247745893489139
327,24.78389072418213,-0.72,-31.5,-28.5,sacculifer,1,24.695308628914617,-0.08858209526751182
328,23.355214595794678,-1.706,-31.5,0.5,ruber,0,23.22077592673559,-0.13443866905908664
329,23.32147455215454,-1.81,-31.5,2.5,ruber,0,23.069886111101823,-0.2515884410527178
330,23.32147455215454,-1.58,-31.5,2.5,sacculifer,1,23.42935043560413,0.10787588344959076
331,26.08172845840454,0.453333333333332,-31.5,40.5,bulloides,2,25.990461803870755,-0.09126665453378635
332,26.08172845840454,-0.30500000000000005,-31.5,40.5,ruber,0,25.18825363582928,-0.8934748225752607
333,26.129433155059814,-0.42,-31.5,41.5,ruber,0,25.0733700515604,-1.0560631034994152
334,27.065738201141357,2.7,-30.5,-52.5,pachy_s,4,27.16489386498765,0.09915566384629315
335,24.940285205841064,-0.51,-30.5,-31.5,ruber,0,24.947418193386596,0.0071329875455319325
336,24.940285205841064,0.05,-30.5,-31.5,sacculifer,1,25.60935455139817,0.6690693455571051
337,23.329594135284424,-1.065,-30.5,2.5,ruber,0,24.226941168369205,0.897347033084781
338,23.329594135284424,-1.32,-30.5,2.5,sacculifer,1,23.85167240268624,0.5220782674018167
339,25.640869140625,0.9,-30.5,31.5,bulloides,2,26.3868988202092,0.7460296795842005
340,25.640869140625,-0.395,-30.5,31.5,ruber,0,25.0848252410365,-0.5560438995884986
341,25.73793935775757,1.07,-30.5,33.5,bulloides,2,26.489172936296807,0.7512335785392388
342,25.73793935775757,-0.25,-30.5,33.5,ruber,0,25.265893003866992,-0.47204635389057614
343,25.73793935775757,-0.27,-30.5,33.5,sacculifer,1,25.251860258948057,-0.48607909880951183
344,25.958994388580322,0.47,-30.5,37.5,bulloides,2,25.999389682634465,0.040395294054142994
345,25.958994388580322,-0.21,-30.5,37.5,ruber,0,25.333089273129527,-0.6259051154507951
346,25.958994388580322,0.67,-30.5,37.5,pachy_s,4,26.19930174976713,0.24030736118680807
347,25.958994388580322,-0.2,-30.5,37.5,sacculifer,1,25.315681084193045,-0.6433133043872772
348,26.10457944869995,0.51,-30.5,40.5,bulloides,2,26.050853965340202,-0.053725483359748694
349,26.10457944869995,-0.06,-30.5,40.5,ruber,0,25.476861764923548,-0.6277176837764031
350,26.24216318130493,0.27,-30.5,43.5,bulloides,2,25.816647585639288,-0.4255155956656438
351,26.24216318130493,-0.255,-30.5,43.5,ruber,0,25.261150774938283,-0.9810124063666485
352,26.24216318130493,0.8,-30.5,43.5,pachy_d,3,26.296914497801883,0.054751316496950864
353,27.279365062713623,1.95,-30.5,62.5,bulloides,2,26.94616328949145,-0.3332017732221715
354,27.279365062713623,3.24,-30.5,62.5,pachy_s,4,27.149642128138787,-0.1297229345748363
355,24.945958137512207,-0.9,-29.5,-31.5,ruber,0,24.45455559109033,-0.4914025464218774
356,24.945958137512207,-0.43999999999999995,-29.5,-31.5,sacculifer,1,25.046025559319713,0.1000674218075055
357,23.34987449645996,-1.565,-29.5,1.5,ruber,0,23.448383928881128,0.09850943242116728
358,25.861466884613037,0.7,-29.5,35.5,bulloides,2,26.210210859641883,0.3487439750288459
359,25.861466884613037,-0.485,-29.5,35.5,ruber,0,24.98746650979535,-0.8740003748176868
360,25.861466884613037,1.42,-29.5,35.5,pachy_s,4,26.706139732940592,0.844672848327555
361,25.861466884613037,-0.14,-29.5,35.5,sacculifer,1,25.388870336106386,-0.472596548506651
362,26.030266284942627,0.0,-29.5,38.5,bulloides,2,25.560066635910236,-0.4701996490323914
363,26.258080005645752,0.2,-29.5,43.5,bulloides,2,25.75021064044603,-0.5078693651997206
364,27.092273712158203,1.44547567659451,-29.5,57.5,bulloides,2,26.72975981839633,-0.3625138937618715
365,27.092273712158203,1.66870419164,-29.5,57.5,pachy_d,3,26.819942007799003,-0.27233170435919973
366,27.092273712158203,1.74,-29.5,57.5,pachy_s,4,26.868689774516326,-0.22358393764187667
367,27.268240928649902,1.82,-29.5,62.5,bulloides,2,26.903671718134476,-0.3645692105154268
368,27.268240928649902,3.09,-29.5,62.5,pachy_s,4,27.155318576397747,-0.11292235225215563
369,27.29313611984253,1.84,-29.5,63.5,bulloides,2,26.9204036347827,-0.3727324850598279
370,27.29313611984253,3.47,-29.5,63.5,pachy_s,4,27.13803452039731,-0.15510159944522073
371,27.319858074188232,1.815,-29.5,64.5,bulloides,2,26.900013789064158,-0.4198442851240749
372,27.319858074188232,2.6199999999999997,-29.5,64.5,pachy_s,4,27.11521802280778,-0.20464005138045138
373,24.946842193603516,0.105,-28.5,-31.5,ruber,0,25.6598175922245,0.7129753986209835
374,24.946842193603516,0.52,-28.5,-31.5,sacculifer,1,26.066336202975158,1.1194940093716426
375,25.82442617416382,-0.27,-28.5,34.5,ruber,0,25.246154738105908,-0.5782714360579106
376,26.976080417633057,1.44,-28.5,55.5,bulloides,2,26.7134609251396,-0.2626194924934566
377,26.976080417633057,1.35,-28.5,55.5,pachy_s,4,26.666801566890705,-0.30927885074235206
378,27.28847312927246,1.7766666666666666,-28.5,63.5,bulloides,2,26.882878530695468,-0.4055945985769931
379,27.28847312927246,3.1999999999999997,-28.5,63.5,pachy_s,4,27.148287101553905,-0.14018602771855626
380,27.31897497177124,1.75,-28.5,64.5,bulloides,2,26.86187111813529,-0.4571038536359495
381,27.31897497177124,2.17,-28.5,64.5,pachy_s,4,27.027220587067593,-0.2917543847036477
382,27.339791297912598,1.81,-28.5,65.5,bulloides,2,26.87756788041774,-0.46222341749485807
383,27.339791297912598,2.3,-28.5,65.5,pachy_s,4,27.068373847836803,-0.2714174500757949
384,25.01808738708496,-0.28,-27.5,-32.5,ruber,0,25.240988049987887,0.22290066290292643
385,25.01808738708496,0.79,-27.5,-32.5,sacculifer,1,26.258493611067852,1.240406223982891
386,26.001956462860107,0.54,-27.5,37.5,pachy_d,3,26.07889666242204,0.07694019956193188
387,26.143244743347168,0.87,-27.5,40.5,bulloides,2,26.316614007013946,0.1733692636667783
388,26.143244743347168,0.21,-27.5,40.5,ruber,0,25.779102454935224,-0.3641422884119443
389,26.143244743347168,1.19,-27.5,40.5,pachy_s,4,26.550824657454346,0.40757991410717764
390,26.143244743347168,0.06,-27.5,40.5,sacculifer,1,25.604224420180927,-0.5390203231662412
391,26.370197772979736,0.86,-27.5,45.5,bulloides,2,26.335086232799668,-0.035111540180068346
392,26.665001392364502,1.2,-27.5,50.5,bulloides,2,26.574354378320635,-0.0906470140438671
393,26.665001392364502,1.27,-27.5,50.5,pachy_s,4,26.609588079593987,-0.05541331277051498
394,26.665001392364502,-0.06,-27.5,50.5,sacculifer,1,25.4925153299964,-1.172486062368101
395,26.86271333694458,1.35,-27.5,53.5,bulloides,2,26.66528206276533,-0.19743127417925166
396,26.86271333694458,1.38,-27.5,53.5,pachy_s,4,26.666272757774266,-0.19644057917031432
397,26.86271333694458,-0.02,-27.5,53.5,sacculifer,1,25.520107453041007,-1.3426058839035733
398,26.998612880706787,1.5659999999999998,-27.5,56.5,bulloides,2,26.785861127819715,-0.2127517528870726
399,26.998612880706787,1.32,-27.5,56.5,pachy_s,4,26.64810912871225,-0.35050375199453754
400,27.16002082824707,1.72,-27.5,59.5,bulloides,2,26.848682756556304,-0.3113380716907663
401,27.16002082824707,1.24,-27.5,59.5,pachy_s,4,26.60501149837024,-0.5550093298768317
402,27.28773593902588,1.93,-27.5,63.5,bulloides,2,26.936737172764143,-0.35099876626173554
403,27.28773593902588,3.4,-27.5,63.5,pachy_s,4,27.14226890273599,-0.14546703628989022
404,23.321170806884766,-1.58,-26.5,6.5,ruber,0,23.425926305624074,0.10475549873930845
405,26.66251230239868,1.05,-26.5,50.5,bulloides,2,26.47201176857565,-0.19050053382303034
406,26.66251230239868,0.98,-26.5,50.5,pachy_s,4,26.41640880134446,-0.24610350105422185
407,23.417317867279053,-1.621,-25.5,-0.5,ruber,0,23.361368303612036,-0.05594956366701709
408,23.32562828063965,-1.305518333333335,-25.5,1.5,ruber,0,23.861223362914615,0.5355950822749662
409,26.028215885162354,-0.12,-25.5,37.5,sacculifer,1,25.411125659989764,-0.6170902251725892
410,26.076449871063232,0.69,-25.5,38.5,bulloides,2,26.19618417651087,0.1197343054476363
411,26.076449871063232,-0.2233333333333333,-25.5,38.5,ruber,0,25.271877556150567,-0.8045723149126651
412,26.076449871063232,0.8,-25.5,38.5,pachy_s,4,26.305355812183116,0.2289059411198835
413,26.076449871063232,-0.08250000000000002,-25.5,38.5,sacculifer,1,25.458572798311113,-0.617877072752119
414,26.157371997833252,0.85,-25.5,40.5,bulloides,2,26.3274633738479,0.1700913760146463
415,26.157371997833252,0.27,-25.5,40.5,ruber,0,25.81045124502109,-0.3469207528121636
416,26.157371997833252,1.13,-25.5,40.5,pachy_s,4,26.524041525677166,0.36666952784391427
417,26.157371997833252,-0.06,-25.5,40.5,sacculifer,1,25.4874988040908,-0.6698731937424505
418,26.255516529083252,0.6950000000000001,-25.5,42.5,bulloides,2,26.203628916998756,-0.05188761208449577
419,26.255516529083252,-0.09166666666666667,-25.5,42.5,ruber,0,25.45446277885597,-0.8010537502272825
420,26.255516529083252,0.875,-25.5,42.5,pachy_s,4,26.35694021474553,0.10142368566227944
421,26.255516529083252,-0.09000000000000001,-25.5,42.5,sacculifer,1,25.44148735781976,-0.814029171263492
422,26.39424705505371,0.41,-25.5,45.5,bulloides,2,25.96421916946858,-0.4300278855851296
423,26.39424705505371,0.02,-25.5,45.5,ruber,0,25.561733041121936,-0.8325140139317746
424,26.39424705505371,0.96,-25.5,45.5,pachy_s,4,26.41212513076648,0.017878075712769004
425,26.444313049316406,0.76,-25.5,46.5,bulloides,2,26.2523240796527,-0.19198896966370782
426,26.444313049316406,0.93,-25.5,46.5,pachy_s,4,26.385174057261093,-0.059138992055313366
427,26.550777912139893,0.59,-25.5,48.5,bulloides,2,26.110459246072303,-0.44031866606758996
428,26.550777912139893,0.97,-25.5,48.5,pachy_s,4,26.408069518132034,-0.14270839400785817
429,26.727677822113037,1.17,-25.5,51.5,bulloides,2,26.539281417618337,-0.18839640449469996
430,26.727677822113037,1.32,-25.5,51.5,pachy_s,4,26.63565826913431,-0.09201955297872644
431,27.006876468658447,1.76,-25.5,57.5,bulloides,2,26.864010367661017,-0.14286610099743058
432,27.006876468658447,1.17,-25.5,57.5,pachy_s,4,26.5542175967225,-0.4526588719359488
433,27.045310020446777,1.55,-25.5,58.5,bulloides,2,26.7781286781676,-0.26718134227917645
434,27.282093048095703,1.93,-25.5,63.5,bulloides,2,26.949607309300077,-0.3324857387956257
435,27.282093048095703,2.12,-25.5,63.5,pachy_s,4,27.01625185279683,-0.2658411952988722
436,27.355676651000977,3.225,-25.5,66.5,pachy_s,4,27.15758354007167,-0.1980931109293067
437,23.454504013061523,-0.87,-24.5,-1.5,sacculifer,1,24.498298119977186,1.0437941069156622
438,23.296399116516113,-1.2179113,-24.5,7.5,ruber,0,23.98268737789242,0.6862882613763084
439,26.309543132781982,0.64,-24.5,43.5,bulloides,2,26.163330954905916,-0.1462121778760661
440,26.309543132781982,0.18,-24.5,43.5,ruber,0,25.730239716694978,-0.5793034160870043
441,26.309543132781982,0.8,-24.5,43.5,pachy_s,4,26.281814859317794,-0.027728273464187936
442,26.309543132781982,0.04,-24.5,43.5,sacculifer,1,25.596015701589025,-0.7135274311929578
443,26.35120153427124,0.5700000000000001,-24.5,44.5,bulloides,2,26.083999808566368,-0.2672017257048722
444,26.35120153427124,0.03,-24.5,44.5,ruber,0,25.586853905274197,-0.7643476289970437
445,26.35120153427124,0.9,-24.5,44.5,pachy_s,4,26.356317420526388,0.005115886255147473
446,26.35120153427124,0.04,-24.5,44.5,sacculifer,1,25.597128191655045,-0.754073342616195
447,26.402281761169434,0.47,-24.5,45.5,bulloides,2,25.999561779953385,-0.40271998121604824
448,23.40060329437256,-1.604093999999995,-23.5,-0.5,ruber,0,23.400794061370572,0.00019076699801345853
449,23.34371852874756,-1.4555,-23.5,0.5,ruber,0,23.638573605308963,0.2948550765614044
450,23.34371852874756,-1.29,-23.5,0.5,sacculifer,1,23.89230132793559,0.5485827991880328
451,26.410330295562744,0.68,-23.5,45.5,bulloides,2,26.191267434907463,-0.21906286065528136
452,26.46503782272339,0.96,-23.5,46.5,bulloides,2,26.40439259836875,-0.06064522435463715
453,23.12528705596924,-2.04003579999999,-22.5,5.5,ruber,0,22.65013521570432,-0.4751518402649175
454,26.76952886581421,1.31,-22.5,52.5,bulloides,2,26.65490498331538,-0.11462388249882949
455,26.76952886581421,1.61,-22.5,52.5,pachy_s,4,26.80823001883161,0.03870115301739929
456,27.11265468597412,1.58,-22.5,60.5,bulloides,2,26.776035972076066,-0.336618713898055
457,27.095818042755127,3.41,-22.5,68.5,pachy_s,4,27.130639128555693,0.034821085800565754
458,23.07214069366455,-1.67,-21.5,4.5,ruber,0,23.27967668809729,0.20753599443273885
459,23.062689304351807,-1.79624394,-21.5,5.5,ruber,0,23.06821194191745,0.005522637565643862
460,23.062689304351807,-1.48,-21.5,5.5,sacculifer,1,23.599277087934034,0.5365877835822275
461,23.079971313476562,-0.94,-21.5,6.5,ruber,0,24.400930554590364,1.3209592411138011
462,23.079971313476562,-1.26,-21.5,6.5,sacculifer,1,23.9173506587661,0.8373793452895377
463,24.00602436065674,-0.841,-21.5,14.5,ruber,0,24.508414527867654,0.5023901672109155
464,24.77979850769043,-1.44,-21.5,18.5,ruber,0,23.668882969670314,-1.110915538020116
465,24.77979850769043,-1.04,-21.5,18.5,sacculifer,1,24.253186561516934,-0.5266119461734959
466,25.924835205078125,0.65,-21.5,34.5,ruber,0,26.162738485994502,0.23790328091637747
467,26.516616821289062,0.97,-21.5,47.5,bulloides,2,26.416379431179365,-0.10023739010969734
468,26.675212860107422,0.86,-21.5,50.5,bulloides,2,26.340972998775698,-0.33423986133172434
469,26.675212860107422,1.595,-21.5,50.5,pachy_s,4,26.79409064976436,0.1188777896569384
470,27.405179977416992,3.41,-21.5,67.5,pachy_s,4,27.147257633089154,-0.257922344327838
471,27.304399013519287,3.4966666666666666,-21.5,68.5,pachy_s,4,27.122002852752757,-0.18239616076652965
472,22.988019466400146,-2.102401,-20.5,5.5,ruber,0,22.535651551608588,-0.4523679147915587
473,23.032442569732666,-1.49,-20.5,7.5,ruber,0,23.574934494571444,0.5424919248387781
474,23.032442569732666,-1.39,-20.5,7.5,sacculifer,1,23.721731258906633,0.6892886891739671
475,23.96090078353882,-1.0,-20.5,14.5,ruber,0,24.31617861447896,0.35527783094014254
476,26.06086254119873,-0.12,-20.5,37.5,ruber,0,25.415330828648123,-0.645531712550607
477,26.339794635772705,0.7,-20.5,43.5,bulloides,2,26.210698113126966,-0.1290965226457388
478,26.38506555557251,0.7,-20.5,44.5,bulloides,2,26.213294898051025,-0.1717706575214848
479,26.38506555557251,-0.26,-20.5,44.5,sacculifer,1,25.26356466332027,-1.1215008922522394
480,26.519659519195557,0.9400000000000001,-20.5,47.5,bulloides,2,26.390567445318215,-0.12909207387734156
481,26.77533769607544,0.64,-20.5,52.5,bulloides,2,26.147272134442655,-0.6280655616327842
482,26.77533769607544,1.36,-20.5,52.5,pachy_s,4,26.67461378321945,-0.10072391285599025
483,26.814405918121338,1.04,-20.5,53.5,bulloides,2,26.454220330703315,-0.3601855874180231
484,26.814405918121338,1.4649999999999999,-20.5,53.5,pachy_s,4,26.72620790761557,-0.08819801050576714
485,26.890692234039307,1.08,-20.5,55.5,bulloides,2,26.485832035327544,-0.4048601987117628
486,26.890692234039307,1.32,-20.5,55.5,pachy_d,3,26.65523027913594,-0.23546195490336785
487,27.014439582824707,1.85,-20.5,58.5,bulloides,2,26.927346866558736,-0.08709271626597115
488,27.40757656097412,3.54,-20.5,68.5,pachy_s,4,27.117094204956167,-0.2904823560179537
489,23.053653240203857,-1.6,-19.5,2.5,ruber,0,23.395914104980527,0.3422608647766694
490,23.053653240203857,-1.49,-19.5,2.5,sacculifer,1,23.588476113551778,0.5348228733479203
491,25.02523422241211,-0.62,-19.5,19.5,bulloides,2,24.80038210134295,-0.22485212106915853
492,25.02523422241211,-1.4333333333333333,-19.5,19.5,ruber,0,23.68425772300591,-1.3409764994061995
493,25.02523422241211,-0.84,-19.5,19.5,sacculifer,1,24.527090482083022,-0.4981437403290876
494,25.213533401489258,-1.105,-19.5,20.5,ruber,0,24.14312585797091,-1.0704075435183462
495,25.213533401489258,-0.365,-19.5,20.5,sacculifer,1,25.13348347809899,-0.08004992339026629
496,26.71901226043701,1.09,-19.5,51.5,bulloides,2,26.498644621862468,-0.2203676385745439
497,26.71901226043701,1.49,-19.5,51.5,pachy_s,4,26.761416530933438,0.04240427049642648
498,26.812344551086426,1.02,-19.5,53.5,bulloides,2,26.46618074045434,-0.3461638106320848
499,26.812344551086426,1.65,-19.5,53.5,pachy_s,4,26.812070393099642,-0.0002741579867837629
500,27.18683624267578,3.49,-19.5,69.5,pachy_s,4,27.13015238452178,-0.056683858154002564
501,24.366479873657227,0.37,-18.5,-15.5,sacculifer,1,25.921595877716516,1.5551160040592897
502,24.111299991607666,-0.77,-18.5,15.5,bulloides,2,24.62444741787545,0.5131474262677855
503,24.111299991607666,-1.8633333333333333,-18.5,15.5,ruber,0,22.967813054610833,-1.1434869369968332
504,24.111299991607666,-1.36,-18.5,15.5,sacculifer,1,23.79025610720506,-0.3210438844026058
505,24.801777839660645,-0.47000000000000003,-18.5,18.5,bulloides,2,25.0166496881355,0.21487184847485707
506,24.801777839660645,-1.6199999999999999,-18.5,18.5,ruber,0,23.355987351717122,-1.4457904879435226
507,24.801777839660645,-0.9166666666666666,-18.5,18.5,sacculifer,1,24.43608387083773,-0.3656939688229137
508,25.31772232055664,0.25,-18.5,20.5,bulloides,2,25.808447081327582,0.4907247607709415
509,25.31772232055664,-1.47,-18.5,20.5,ruber,0,23.602690640242066,-1.7150316803145742
510,25.31772232055664,-1.12,-18.5,20.5,sacculifer,1,24.119143988702632,-1.1985783318540086
511,25.509232997894287,-0.35,-18.5,21.5,bulloides,2,25.153318980657744,-0.35591401723654315
512,25.509232997894287,-1.36,-18.5,21.5,ruber,0,23.786432719423853,-1.7228002784704337
513,25.509232997894287,-1.03,-18.5,21.5,sacculifer,1,24.272557583660916,-1.2366754142333711
514,25.594515800476074,-1.0166666666666666,-18.5,23.5,ruber,0,24.276560856838287,-1.3179549436377869
515,25.594515800476074,-0.75,-18.5,23.5,sacculifer,1,24.6412174493609,-0.9532983511151727
516,25.725554943084717,-0.71,-18.5,27.5,ruber,0,24.686061383588925,-1.0394935594957921
517,27.40776252746582,3.49,-18.5,67.5,pachy_s,4,27.126431743549425,-0.28133078391639543
518,27.38236713409424,3.3949999999999996,-18.5,69.5,pachy_s,4,27.140582737088533,-0.24178439700570564
519,27.076672554016113,3.34,-18.5,70.5,pachy_s,4,27.15558690879105,0.07891435477493758
520,24.38069772720337,-1.27,-17.5,-15.5,ruber,0,23.905092653548618,-0.47560507365475146
521,24.38069772720337,0.29,-17.5,-15.5,sacculifer,1,25.829527956219138,1.448830229015769
522,23.2923321723938,-1.534,-17.5,-0.5,ruber,0,23.511149474118696,0.2188173017248971
523,23.527873992919922,-1.1825,-17.5,12.5,bulloides,2,24.0424487271571,0.5145747342371791
524,23.527873992919922,-2.4425,-17.5,12.5,ruber,0,21.903984470837468,-1.6238895220824539
525,23.527873992919922,-1.8416666666666668,-17.5,12.5,sacculifer,1,22.985806781536507,-0.5420672113834151
526,23.993382453918457,-0.8855555555555557,-17.5,14.5,bulloides,2,24.466017318419027,0.47263486450057
527,23.993382453918457,-2.3699999999999997,-17.5,14.5,ruber,0,22.04233419919626,-1.9510482547221955
528,23.993382453918457,-1.8399999999999999,-17.5,14.5,sacculifer,1,23.00521440087535,-0.9881680530431076
529,24.1702299118042,-0.49166666666666664,-17.5,15.5,bulloides,2,24.963771167398228,0.7935412555940289
530,24.1702299118042,-2.075263157894737,-17.5,15.5,ruber,0,22.586361578060544,-1.5838683337436557
531,24.1702299118042,-1.5199999999999998,-17.5,15.5,sacculifer,1,23.52861745579028,-0.6416124560139203
532,25.06190776824951,-0.25000000000000006,-17.5,19.5,bulloides,2,25.26440812336776,0.20250035511825004
533,25.06190776824951,-1.7358333333333331,-17.5,19.5,ruber,0,23.181800620083184,-1.8801071481663278
534,25.06190776824951,-1.16,-17.5,19.5,sacculifer,1,24.075486541880153,-0.9864212263693588
535,25.664865016937256,-0.28,-17.5,20.5,bulloides,2,25.244394331168127,-0.4204706857691285
536,25.664865016937256,-1.5224999999999997,-17.5,20.5,ruber,0,23.507479596037083,-2.157385420900173
537,25.664865016937256,-0.9025,-17.5,20.5,sacculifer,1,24.475194888988593,-1.1896701279486628
538,25.795003414154053,-0.31999999999999995,-17.5,21.5,bulloides,2,25.183576948061873,-0.6114264660921798
539,25.795003414154053,-1.6066666666666667,-17.5,21.5,ruber,0,23.38562254163049,-2.4093808725235633
540,25.795003414154053,-0.7775,-17.5,21.5,sacculifer,1,24.608839216450075,-1.1861641977039774
541,25.80507755279541,-0.2011111111111111,-17.5,22.5,bulloides,2,25.32151039860851,-0.48356715418690044
542,25.80507755279541,-0.8814285714285715,-17.5,22.5,ruber,0,24.46979398286176,-1.335283569933651
543,25.80507755279541,-0.7375,-17.5,22.5,sacculifer,1,24.661296597252846,-1.1437809555425638
544,25.760003566741943,-0.47000000000000003,-17.5,23.5,bulloides,2,25.003481577935588,-0.7565219888063552
545,25.760003566741943,-0.942,-17.5,23.5,ruber,0,24.37028041134217,-1.3897231553997749
546,25.760003566741943,-0.75,-17.5,23.5,sacculifer,1,24.648394890840514,-1.1116086759014294
547,26.670625686645508,0.887172254,-17.5,50.5,pachy_d,3,26.35515153031591,-0.3154741563295964
548,26.717384815216064,1.0675299356,-17.5,51.5,pachy_d,3,26.483389414531725,-0.23399540068433922
549,27.151155948638916,1.66,-17.5,62.5,bulloides,2,26.83208718290702,-0.31906876573189535
550,27.500230312347412,3.48,-17.5,69.5,pachy_s,4,27.13531650978305,-0.364913802564363
551,27.287325382232666,4.11,-17.5,70.5,pachy_s,4,26.963241224619843,-0.3240841576128233
552,24.9868803024292,-0.088,-16.5,18.5,bulloides,2,25.42498687473897,0.43810657230977057
553,24.9868803024292,-1.8155555555555551,-16.5,18.5,ruber,0,23.03729266361618,-1.9495876388130178
554,24.9868803024292,-1.128,-16.5,18.5,sacculifer,1,24.116277347437194,-0.8706029549920054
555,25.805932998657227,-0.21,-16.5,25.5,bulloides,2,25.315692490566935,-0.4902405080902916
556,25.805932998657227,-0.55,-16.5,25.5,ruber,0,24.900390934878843,-0.905542063778384
557,25.805932998657227,-0.09,-16.5,25.5,sacculifer,1,25.453160297126256,-0.35277270153097007
558,26.848073959350586,0.8566666666666666,-16.5,54.5,bulloides,2,26.313290643055947,-0.5347833162946394
559,26.848073959350586,1.0750000000000002,-16.5,54.5,pachy_d,3,26.482313327412186,-0.36576063193840014
560,27.044087886810303,1.54,-16.5,58.5,bulloides,2,26.765256033443404,-0.2788318533668992
561,27.109568119049072,1.6,-16.5,61.5,bulloides,2,26.79950457422787,-0.310063544821201
562,27.109568119049072,1.29,-16.5,61.5,pachy_d,3,26.60403000200353,-0.5055381170455426
563,27.448620319366455,3.4766666666666666,-16.5,70.5,pachy_s,4,27.130653521295713,-0.31796679807074213
